Game,AppId
Psychic Guardian Super Splendor,1551510
Psycho on the loose,568860
Psycho Starship Rampage,386560
PSYCHO-PASS,630790
PSYCHO-PASS: Mandatory Happiness,522880
Psychocat: The Answer,431910
Psychonauts,3830
Psychonauts in the Rhombus of Ruin,788690
Pub Encounter,447190
Public Defense Corp,1078320
Puddle,222140
Pulse Shift,499900
PulseCharge,438010
Pulstario,1188000
Pumpkin Jack,1186640
PumPum,1595290
PumPum 2,2192270
Punch Club,394310
Punch Club 2: Fast Forward,1161590
Punk Wars,1541790
Pupperazzi,1028350
Puppy Dog: Jigsaw Puzzles,500590
PURE,322600
Pure Chess,300630
Pure Farming 2018,534370
Pure Heart,552190
Pure Hold'em,322950
Pure Pool,300610
pureya,1268960
Purgatory,473470
Purgatory II,576120
Purino Party,483960
Purple Place - Classic Games,1117090
Pursuit of Power 2 : The Chaos Dimension,546120
Pushcat,308440
PUSS!,719750
Putrefaction,378270
Putrefaction 2: Void Walker,567060
Putt-Putt Saves The Zoo,294660
Putt-Putt Travels Through Time,294670
Putty Pals,489110
Puyo Puyo Champions,971620
Puyo Puyo™ Tetris® 2,1259790
Puyo Puyo™Tetris®,546050
Puzzle Ball,402170
Puzzle Box,448720
Puzzle Cube,539460
Puzzle Galaxies,463710
Puzzle Pirates: Dark Seas,552110
Puzzle Poker,554660
Puzzle Puppers,578430
Puzzle Quest 3,1380410
Puzzle Showdown 4K,631220
Puzzle Wishes,576590
Puzzle With Your Friends,620650
Puzzles At Mystery Manor,489890
Puzzles Under The Hill,487600
PWND,553660
Pyre,462770
Pyrite Heart,324170
Pythagoria,434620
P·O·L·L·E·N,393750
Pâquerette Down the Bunburrows,1628610
Q*bert: Rebooted,285960
Q.U.B.E. 2,359100
q.u.q.,2302140
Qasir al-Wasat: International Edition,296030
Qbeh-1: The Atlas Cube,252550
Qbik,618470
qomp2,2243510
qop,654900
qop 2,757330
qop 3,864300
qop 4,966630
Qora,304460
QP Shooting - Dangerous!!,316600
QT,1182830
QUACK ATTACK 1985,500340
Quake II,2320
Quake Live,282440
Quantic Pinball,577320
Quantum Break,474960
Quantum Conscience,375770
Quantum Protocol,1328530
Quantum Rush Champions,317440
Quantum: Recharged,2460490
Quatro Luzes,415980
Quatros Origins,421870
Queen of Seas,575580
Queen Of Thieves,524200
Queen's Quest 2: Stories of Forgotten Past,558790
Queen's Quest 3: The End of Dawn,589690
Queen's Quest 4: Sacred Truce,814030
Queen's Quest 5: Symphony of Death,1089660
Queen's Quest: Tower of Darkness,390200
Queen's Wish 2: The Tormentor,1947750
Queen's Wish: The Conqueror,1058130
Quell 4D,534230
Quell Zen,490100
Quern - Undying Thoughts,512790
Quest for Infamy,264560
Quest Hunter,487000
Quest of Dungeons,270050
QUESTER,1754460
Questerium: Sinister Trinity HD,320610
QuestRun,286120
QUICKERFLAK,1836120
Quickie: A Love Hotel Story,1517850
Quilts and Cats of Calico,1993180
Quip Anomaly,506470
R-Type Final 2,1442820
R.I.P.D.: The Game,237590
Rabbit Burn,991600
Rabbit Hole,1488810
Rabbit Hole 3D: Steam Edition,283660
Rabbit Island,490300
Rabbit Story,623810
Rabi-Ribi,400910
Rabiez: Epidemic,448630
Raccoo Venture,849210
Race & Destroy,466210
Race Arcade,355010
Race The Sun,253030
Race.a.bit,336030
Racecar.io,539640
Racer 8,292380
RaceRoom Racing Experience,211500
Rack N Ruin,378080
RAD,722560
Rad Rodgers,805660
Radiant Crusade,613850
Radiation Island,307940
Radical Relocation,816430
RADical ROACH Remastered,301750
Radical Spectrum: Volume 1,486150
Radiis,810640
Radio Commander,871530
Radium,355410
Radium 2,562460
Raft,648800
Rage Against The Zombies,556990
Rage In Peace,658690
Rage Runner,279520
Rage Wars,554310
Raging Justice,384200
Ragnarok,215100
Ragnarok Online - Free to Play - European Version,250740
Ragnarok Re:Start,660330
RAID: World War II,414740
Raiden III x MIKADO MANIAX,2002860
Raiden IV x MIKADO remix,2002850
Raiders! Forsaken Earth,972010
RaidersSphere4th,340860
Rail Route,1124180
Railbound,1967510
RAILGRADE,1355090
Railroad Corporation,797400
Railroad Corporation 2,1677970
Railway Empire,503940
Railway Empire 2,1644320
Railway Islands - Puzzle,1807930
Rain on Your Parade,1213230
Rain World,312520
Rainbow Reactor,789090
Raining Blobs,414370
Raise Your Own Clone,473540
Raji: An Ancient Epic,730390
Rake,386880
Rakuen,559210
Rally Copters,454390
Rally Racers,514530
RAM BOE,454720
Ramify,534560
Rampage Knights,314410
Randal's Monday,314810
Randall,603840
Random Chat,2244200
Rapture - World Conquest,547520
Rat Simulator,596950
Ratropolis,1108370
Ratty Catty,610380
Rauniot,1168490
Ravaged Zombie Apocalypse,96300
Raven's Cry,281130
Ravenmark: Scourge of Estellion,365480
Ravenous Devils,1615290
Rayless,584760
Raywin,386110
Ray’z Arcade Chronology,2478020
Razenroth,340830
Razortron 2000,539720
RC Simulation 2.0,381750
Re Angel,510680
Re-Legion,782140
Re: LieF ~ Shin'ainaru Anata e~,1518770
Re:ZERO -Starting Life in Another World- The Prophecy of the Throne,1277510
Re;Lord 1 ~The witch of Herfort and stuffed animals~,788050
Reach for the Sun,248290
Reaching for Petals,636170
Reactor Tech²,1444020
Reagan Gorbachev,364720
Real Boxing™,296770
Real Horror Stories Ultimate Edition,281370
Real World Racing,253470
Really Big Sky,201570
Realm Grinder,610080
Realm of the Mad God Exalt,200210
Realms of Arkania 1 - Blade of Destiny Classic,267670
Realms of Arkania 2 - Star Trail Classic,270750
Realms of Arkania 3 - Shadows over Riva Classic,270760
Realms of Arkania: Star Trail,288860
Realms of Magic,490280
realMyst: Masterpiece Edition,244430
Realpolitiks,553260
Reassembly,329130
Rebel Cops,970960
Rebel Inc: Escalation,1088790
Rebel Transmute,1191660
Rebirth of Island,448620
Rebirth2:Beware of Mr.Wang,1517960
ReBoot,533890
Rebound,517190
Rebuild 3: Gangs of Deadsville,257170
Receiver 2,1129310
Recession,510360
Record of Agarest War Mariage,740550
Recourse,413540
Recursed,497780
Recursion Deluxe,425160
Recursive Ruin,1561890
RECYCLE,294830
Red Alliance,594050
Red Bit Ninja,364900
Red Comrades 2: For the Great Justice. Reloaded,443360
Red Comrades 3: Return of Alaska. Reloaded,546220
Red Comrades Save the Galaxy: Reloaded,415610
RED CUBE VR,613790
Red Death,591560
Red Embrace,796940
Red Embrace: Hollywood,904520
Red Faction Guerrilla Re-Mars-tered,667720
Red Faction: Guerrilla Steam Edition,20500
Red Forest,555660
Red Fox and the Four Seasons,428910
RED Fuse: Rolling Explosive Device,384660
Red Goblin: Cursed Forest,364480
Red Haze,428860
Red is Dead,503130
Red Lake,357290
Red Obsidian Remnant,610960
Red Risk,448070
Red Rope: Don't Fall Behind,381880
Red Solstice 2: Survivors,768520
Red Tie Runner,391150
Red Trigger,491130
Red Wake Carnage,656610
Red's Kingdom,541240
Redactem,502400
Redeemer,447290
Redemption,330880
Redemption: Eternal Quest,390880
Redemption: Saints And Sinners,364910
Redfall,1294810
Redie,536990
Redirection,305760
Redmatch 2,1280770
Redout: Enhanced Edition,517710
Redrum: Dead Diary,541720
Redrum: Time Lies,353080
Redshift Blueshift,367430
Reef Shot,298380
Reflection of Mine,476020
Reflector: Bug Hunt,638780
Reflex,745740
RefleX,281860
RefRain - prism memories -,435970
Refunct,406150
Regalia: Of Men and Monarchs,464150
Regency Solitaire,351090
Regency Solitaire II,2137470
Regimental Chess,362400
Regions Of Ruin,680360
Regular Human Basketball,661940
Reign of Bullets,355350
Reign of Guilds,716350
Reign Of Kings,344760
Reigning Cats,398110
ReignMaker,286200
Reigns,474750
Reigns: Her Majesty,717640
Relaxation balls,543360
Relic Dudes,2116260
Relic Hunters Zero: Remix,382490
Relik,679400
Remains,1309820
REMEDIUM: Sentinels,2244480
Remember Me,228300
Rememoried,368450
RemiLore: Lost Girl in the Lands of Lore,995240
Remnant II,1282100
Remnant: From the Ashes,617290
Remnants of Isolation,360010
Remnants of Naezith,590590
Remnith,578390
Remorse: The List,867960
Remothered: Broken Porcelain,1142390
Remothered: Tormented Fathers,633360
Remyadry,867490
Rencounter,431810
Renoir,496400
Renowned Explorers: International Society,296970
Renzo Racer,605100
Repair this!,2517200
RePete,448010
Repetendium,2055500
Replay - VHS is not dead,333490
Replica,496890
REPLIKATOR,1576370
Reptilian Rebellion,461760
Republic of Pirates,2103470
Requiem,289780
Requisition VR,1730650
RESCUE 2,339210
Rescue HQ - The Tycoon,809720
Rescue Quest Gold,618370
Rescue Team 1,338960
Rescue Team 2,403090
Rescue Team 3,403100
Rescue Team 5,416320
Rescue your chickens,551080
Resequenced,845490
Reset 1-1,491650
"Resette's Prescription ~Book of memory, Swaying scale~",463460
Resident Evil,304240
Resident Evil 0,339340
Resident Evil 2,883710
Resident Evil 3,952060
Resident Evil 4,2050650
Resident Evil 4 (2005),254700
Resident Evil 5,21690
Resident Evil 6,221040
Resident Evil 7 Biohazard,418370
RESIDENT EVIL RESISTANCE,952070
Resident Evil Revelations,222480
Resident Evil Revelations 2,287290
Resident Evil Village,1196590
Residue: Final Cut,265790
Resilience Wave Survival,429490
ReSizE,634150
Resonance,212050
RESONANCE OF FATE™/END OF ETERNITY™ 4K/HD EDITION,645730
Resort Boss: Golf,869060
Respawn Man,398940
Rest House,582290
Resurgence,529920
Retail Company Simulator,3089130
Retention,339470
Retimed,760810
Retired Hero Gets Slaves,2194510
Retool,463440
Retro City Rampage™ DX,204630
Retro/Grade,222660
RetroMaze,852110
Retrovirus,227800
Retrowave,1239690
Retrowave World,2413050
RETSNOM,382920
Return NULL - Episode 1,357370
Return of Red Riding Hood Enhanced Edition,594320
Return to abyss 重返深渊,2185780
Return to Shironagasu Island,1156990
Returning To Mia,2193070
Reus,222730
Reus 2,1875060
REVEIL,809060
Revenge of the Boxer: Moscow Criminality,3061900
Revenge of the Spirit: Rite of Resurrection,491020
Revenge of the Titans,93200
Revenge: Rhobar's myth,324270
Reventure,900270
Reverse Collapse: Code Name Bakery,1127700
Reverse x Reverse,413580
Reversion - The Escape,270570
Reversion - The Meeting,281060
Reversion - The Return,281080
Revival: Recolonization,1306770
Revolution : Virtual Playspace,387090
Revolution Ace,274560
Revolve,412760
REVOLVER360 RE:ACTOR,313400
Rewind,438260
Rex Rocket,288020
REYNATIS,2738750
Rez Infinite,636450
Rezrog,548370
RGB Rush,1952760
Rhapsody II: Ballad of the Little Princess,2002870
Rhapsody III: Memories of Marl Kingdom,2002880
Rhapsody: A Musical Adventure,1866430
Rhino's Rage,433210
Rhythm Destruction,301540
Rhythm Rush!,614030
Richard & Alice,279260
Richman 11,2074800
Rick and Morty: Virtual Rick-ality,469610
Riddle Joker,1277930
Riddled Corpses,369890
Riddles Of The Past,500870
Ride 2,477770
RIDE 3,759740
RIDE 4,1259980
RIDE 5,1650010
RIDE: Game,345660
Riders of Asgard,552370
Riders of Icarus,442080
Ridge,492600
RIFT,39120
Rift's Cave,335210
Rigid Force Alpha,724390
RiME,493200
Rime Berta,312600
RiMS Racing,1346010
Ring of Pain,998740
Ring Runner: Flight of the Sages,258010
Riot of the numbers,579150
Riot Operator,1454490
RiotZ,659460
Ripple,601240
Riptale,616000
Riptide GP2,257790
Riptide GP: Renegade,443860
Rise & Shine,347290
Rise High,545750
Rise of Gun,2319640
Rise of Industry,671440
Rise of Insanity,629220
Rise of Legions,748940
Rise of Nations: Extended Edition,287450
Rise of the Ancients,485950
Rise of the Tomb Raider,391220
Rise of the Triad,217140
Rise of the Triad: Ludicrous Edition,1421490
Rise of Venice,227020
Rise to Ruins,328080
Rise: Battle Lines,386350
Risen,40300
Risen 2 - Dark Waters,40390
Risen 3 - Titan Lords,249230
Risen Kingdom,1216880
Rising Islands,452450
Rising Lords,835650
Rising Storm 2: Vietnam,418460
Rising Storm/Red Orchestra 2 Multiplayer,35450
Risk of Rain (2013),248820
Risk of Rain 2,632360
Riskers,581310
Risky Rescue,439910
Ritual: Crown of Horns,1059150
Rituals in the Dark,1118880
Rivais Em Batalha,493820
Rivals of Aether,383980
RIVE,278100
River City Girls,1049320
River City Melee : Battle Royal Special,544630
River City Ransom: Underground,422810
River City Saga: Three Kingdoms,1013220
River City Super Sports Challenge ~All Stars Special~,326340
Riverbond,459370
Riviera: The Promised Land,2891280
RKGK / Rakugaki,2146570
Rktcr,346130
Road 96,1466640
Road Defense: Outsiders,1973320
Road Madness,457710
Road Not Taken,293740
Road Redemption,300380
Road Scars: Origins,346500
Roadclub: League Racing,437730
Roah,628320
Robber Knight,1887020
Robo Do It,595640
Robo's World: The Zarnok Fortress,436360
ROBOBEAT,1456760
RoboCop: Rogue City,1681430
Robocraft,301520
RoboMatch,600210
Roboquest,692890
RoBoRumble,420970
Robot Exploration Squad,393600
Robot Legions Reborn,490880
Robot Rescue Revolution,284200
Robot Roller-Derby Disco Dodgeball,270450
Robot Soccer Challenge,580820
Robot vs Birds Zombies,389460
Robot Wants It All,834760
Robotex,330350
Robothorium,657090
Robowars,285090
Roche Fusion,334140
Rock 'N' Roll Defense,438480
Rock Boshers DX: Director's Cut,298790
Rock God Tycoon,410840
Rock of Ages,22230
Rock of Ages 2,434460
Rock of Ages 3: Make & Break,1101360
Rock Paper Scissors Champion,449050
Rock Zombie,328640
"Rock, Ken, Bo",619480
Rock-n-Rogue A Boo Bunny Plague Adventure,439530
Rocket Fist,413500
Rocket League,252950
Rocket Riot,460190
Rocket Ski Racing,471730
Rocket Wars,627670
Rocketbirds 2 Evolution,470210
Rocketbirds: Hardboiled Chicken,215510
ROCKETSROCKETSROCKETS,289760
Rocking Pilot,593680
Rocksmith® 2014 Edition - Remastered,221680
ROD: Revolt Of Defense,508600
Rogalia,528460
Rogue Continuum,357700
Rogue Contracts: Syndicate,453660
Rogue Empire,650940
Rogue Heroes: Ruins of Tasos,787810
Rogue Invader,342080
Rogue Legacy,241600
Rogue Legacy 2,1253920
Rogue Lords,1069690
Rogue Operatives,393790
Rogue Port - Blue Nightmare,595780
Rogue Port - Red Nightmare,467310
Rogue Spirit,1554970
Rogue Stache,513250
Rogue State,396090
Rogue State Revolution,1145340
Rogue Stormers,299480
Rogue Trooper Redux,529490
Rogue Waters,1691190
Rogue'n Roll,600310
Rogues Like Us,492410
Roll'd,461010
RollerCoaster Tycoon World,282560
RollerGirls From Beyond,470490
Rollers of the Realm,262470
"Rolling Hills: Make Sushi, Make Friends",1235100
Rolling Line,754150
Rolling Shapes,371280
Rolling Sun,371670
Roman's Christmas / 罗曼圣诞探案集,926340
ROMANCE OF THE THREE KINGDOMS 8  REMAKE,2288150
ROMANCE OF THE THREE KINGDOMS XIV,872410
Romancing SaGa -Minstrel Song- Remastered,1793030
Romancing SaGa 2: Revenge of the Seven,2455640
Romancing SaGa 2™,606370
Romancing SaGa 3™,952540
Romans: Age of Caesar,872570
Rome: Total War,4760
Romopolis,471170
Rooks Keep,299440
room13,314590
rooMaze,575830
Roombo: First Blood - JUSTICE SUCKS,1004610
Roomie Romance,467720
Roommate Corruption,2354520
Roommates,317300
Rooms: The Main Building,304500
ROOMS: The Toymaker's Mansion,331460
Roomscale Coaster,592330
Roomscale Tower,503390
ROOT,393610
Root Double -Before Crime * After Days- Xtend Edition,438130
Root Letter,543240
Root Letter Last Answer,1056510
Root Of Evil: The Tailor,550310
Roots of Insanity,598440
Roots of Pacha,1245560
Roots of Yggdrasil,2071430
Ropes And Dragons VR,576750
Rosenkreuzstilette,564150
Rosenkreuzstilette Freudenstachel,564160
Rotation Phonology: Break,554690
ROTii,603220
Rough Justice: '84,1291860
Roundabout,303430
Roundguard,848030
Rover Mechanic Simulator,864680
Royal Bounty HD,337210
Royal Defense,291170
Royal Quest Online,2962300
Röki,1067540
RP7: Spin Your Own Encounter,1334500
RPG Maker MV,363890
RPG Maker VX Ace,220700
RPG MO,372800
RPG Tycoon,314240
RPG World - Action RPG Maker,492150
Rubber and Lead,389810
Rubber Ducky and the Rainbow Gun,416550
Rubek,531740
Rugby World Cup 2015,365750
Ruggnar,1303050
Ruin of the Reckless,516430
Ruinarch,909320
Ruined King: A League of Legends Story™,1276790
Ruined Nurse,2785280
RUINER,464060
Rule Your School,566550
Ruler by Default,366920
RUMP! - It's a Jump and Rump!,348160
Rumpus,542220
Rumu,723270
Run Build Pew!,1980350
Run or Die,325150
Run Rabbit Run,409560
Run The Gamut,489730
Runaway Train,615080
Runbow,464650
Rune Factory 3 Special,2243710
Rune Factory 4 Special,1580240
Rune Factory 5,1702330
Runefall,813650
Runers,306550
Runes of Brennos,330450
Runes of Magic,808290
RuneSage,542030
RuneScape,1343400
Runespell: Overture,102200
Runestone Keeper,339400
Runeyana,463670
RunGunJumpGun,440550
Runic Rampage,615010
Runner3,516130
Running Gods,496320
RUNNING WITH RIFLES,270150
RunningDead,584220
RunVR,542570
Rush Bros,234490
Rush for gold: Alaska,435140
Rush for gold: California,449520
Rush Rover,438320
RUSSIA BATTLEGROUNDS,805940
Russian Life Simulator,1070330
Russian Roads,610660
Russian Subway Dogs,762610
Russian SuperHero Dead Ivan,527770
Russian Village Simulator,2455370
RUSSIAPHOBIA,1184160
Rust,252490
Rustbucket Rumble,351140
Rusted Moss,1772830
Rusty Lake Hotel,435120
Rusty Lake Paradise,744190
Rusty Lake: Roots,532110
RWBY: Grimm Eclipse,418340
RX squad,494120
RymdResa,269690
Rynn's Adventure: Trouble in the Enchanted Forest,420500
Ryse: Son of Rome,302510
Rytmik Studio,657280
Rytmik Ultimate,375840
S-COPTER,596260
S.E.X. Retreat: WellCum In!,2710660
S.E.X. Z.O.N.E. ☢️,3298170
S.H.E.L.T.E.R. - An Apocalyptic Tale,1394100
S.K.I.L.L. - Special Force 2,286940
S.T.A.L.K.E.R. 2: Heart of Chornobyl,1643320
Sabbat of the Witch,888790
Saber Fight VR,1208770
Sable,757310
Sable's Grimoire,717850
Sable's Grimoire: A Dragon's Treasure,892990
